I.I;;
XV.2.1.2.2;Cruzeta de concreto armado 1,90 m, normal;un
XV.2.1.2.3;Pára-raio tipo válvula para sistema de distribuição 15 kV-10kA;un
XV.2.1.2.4;Chave fusível indicadora, unipolar, 15 kV, 100 A;un
XV.2.1.2.5;Elo fusível 8K;un
XV.2.1.2.6;Arruela quadrada galvanizada de 50x3 mm c/furo D=18mm;un
XV.2.1.2.7;Arruela quadrada galvanizada de 32x3 mm c/furo D=18mm;un
XV.2.1.2.8;Porca quadrada p/parafuso galvanizado, M16x2;un
XV.2.1.2.9;Cabo de alumínio CAA 1/0 AWG;m
XV.2.1.2.10;Transformador trifásico de distribuição aérea, classe 15 kV, potência de  150kVA, 13/8 kV / 380 V;un
XV.2.1.2.11;Gancho olhal;un
XV.2.1.2.12;Manilha sapatilha p/alça preformada;un
XV.2.1.2.13;Olhal para parafuso M16;un
XV.2.1.2.14;Parafuso galvanizado M16 x 350 mm com 220 mm de rosca;un
XV.2.1.2.15;Parafuso galvanizado M16 x 400 mm com 220 mm de rosca;un
XV.2.1.2.16;Alça preformada de distribuição para cabo 1/0 AWG CAA;un
XV.2.1.2.17;Isolador de suspensão de vidro, 15 kV;un
XV.2.1.2.18;Isolador de pino, classe 15 kV;un
XV.2.1.2.19;Cabo de aço cobreado, 7 x 10 AWG;Kg
XV.2.1.2.20;Conector paralelo de bronze estanhado para cabo 7 x 10 AWG;un
XV.2.1.2.21;Painel metálico, uso do tempo, para medição em B.T., fabricado no padrão Concessionária;un
XV.2.1.2.22;"Eletroduto de aço Ø 2 1/2"" x 3,0 m";un
XV.2.1.2.23;"Curva PVC Ø 2 1/2""";un
XV.2.1.2.24;"Luva PVC Ø 2 1/2""";un
XV.2.1.2.25;"Bucha e arruela em duralumínio, Ø 2 1/2""";un
XV.2.1.3;Proteção Geral em Baixa Tensão - 380V;
XV.2.1.3.1;Painel de proteção dos circuitos do alimentador tronco (secundário do transformador), tipo metálico, auto-portante, tensão de 0,6kV, modulado, composto de: um seccionador tripolar, com fusíveis de 400A com fusíveis de 30A, dois disjuntores de proteção (Geral e alimentação do CCM-1), tipo termomagnético - 250A - 10kA com relés ajustáveis entre 200-250A, dois disjuntores tripolar, 60A-10kA, três TC's 400/5, um multimedidor de grandezas elétricas com saída RS 485, cabeação, conectores, etc., tudo conforme diagrama unifilar e construído em estrita obediência ao que prescrevem as normas brasileiras e a NR-10 quanto aos aspectos de segurança física e operacional.;ud
XV.2.1.4;Acionamento e Proteção dos Motores;
XV.2.1.4.1;"Centros de Controle de Motores - CCM-1 composto de: dois módulos para comando/controle de motor (um para cada motor) dotados de conjunto de chave de partida para motor de 3CV para acionamento de bomba.  Cada módulo para acionamento do motor deverá ser constituído de: Três Fusíveis tipo Retardado de 16A, Um Contactor tripolar de 9A dotado de relé de sobrecorrente com ajuste para 4-6,3A para acionamento de motor de 3CV - 380V dotada de IHM digital; Relé eletrônico multi-função (46, 48, 49, 49S, 50, 51, 51G ), dois conjuntos de capacitores trifásico de B.T. de 1,0kVAr com fusíveis de proteção de 6A.    CCM-2 composto de: três módulos para comando/controle de motor (um para cada motor) dotados de conjunto de chave de partida para motor de 75CV para acionamento de bomba.  Cada módulo para acionamento do motor deverá ser constituído de: Três Fusíveis tipo Ultra-Rápido 315A, Um Contactor tripolar de 110A dotado de relé de sobrecorrente com ajuste para 90-120A, Uma Chave Estática 100A com relés ajustáveis entre 80 - 200A, para acionamento de motor de";un
XV.;"75CV - 380V com respectivos fusíveis de proteção tipo ultra-rápido, dotada de IHM digital; Relé eletrônico multi-função (46, 48, 49, 49S, 50, 51, 51G ), três conjuntos de capacitores trifásico de B.T. de 5kVAr com fusíveis de proteção de 6A.  O CCM deverá ser do tipo metálico, pintuta à base de pó de epoxi, auto-portante, modulado, para instalação abrigada. As chaves de partida tipo ""soft-start"" deverão ser dotadas de filtro de proteção de harmônicos, IHM digital, horímetro e demais componentes complementares de comando e sinalização, tipo: relés auxiliares, contactores auxiliares, sinalizadores de painel, botão de comando LIGA/DESLIGA, botão de parada de emergência, chave de mudança ON/OFF, chave MANUAL-AUTOMÁTICO, etc. O CCM deverá ser dotado de CLP para integrar o circuito de comando/controle dos motores das bombas, da válvula controladora de bomba e dos sensores de nível. O CCM deverá estar conforme diagrama unifilar e ser construído em estrita obediência ao que prescrevem as normas brasileiras e a NR-10 quanto aos aspectos de segurança física e operacional.    O CLP deverá ser compatível com as funções de: reconhecimento dos sinais de partida/parada dos motores, escalonamento da partida dos motores, prover o rodízio de entrada em operação dos motores, contagem de horas de operação de cada conjunto moto-bomba, e emissão de sinais de alarme nas situações de anormalidades do sistema. O CLP deverá ser provido de saída que possibilite comunicação de dados com o futuro CENTRO DE OPERAÇÃO INTEGRADA DO SISTEMA.  Para tanto o CLP deverá ser desenvolvido com protocolo de comunicação de arquitetura aberta.  ";un
XV.2.1.5;Cabos;
XV.2.1.5.1;ALIMENTAÇÃO GERAL E DOS CCM's;
XV.2.1.5.1.1;Cabo de cobre, unipolar, isolado XLPE, 95 mm², classe 1kV, flexível;m
XV.2.1.5.1.2;Terminal de compressão, p/cabo 95mm²;un
XV.2.1.5.2;ALIMENTAÇÃO DOS MOTORES;
XV.2.1.5.2.1;Cabo de cobre, tripolar, isolado XLPE, 1#3x2,5mm², classe 1kV, flexível;m
XV.2.1.5.2.2;Terminal de pressão em bronze p/cabo de 2,5mm²;un
XV.2.1.5.2.3;"Box reto p/eletroduto flexível, Ø 1""";m
XV.2.1.5.2.4;"Eletroduto flexível, tipo ""sealtube"", Ø 1""x 1,0 m";un
XV.2.1.5.2.5;Cabo de cobre, tripolar, isolado XLPE, 1#3x35mm², classe 1kV, flexível;m
XV.2.1.5.2.6;Terminal de pressão em bronze p/cabo de 35mm²;un
XV.2.1.5.2.7;"Box reto p/eletroduto flexível, Ø 1 1/2""";m
XV.2.1.5.2.8;"Eletroduto flexível, tipo ""sealtube"", Ø 1 1/2""x 1,0 m";un
XV.2.1.5.3;ALIMENTAÇÃO DAS VÁLVULAS;
XV.2.1.5.3.1;"Eletroduto PVC rígido, Ø 1/2"" x 3,0 m";un
XV.2.1.5.3.2;"Curva PVC Ø 1/2""";m
XV.2.1.5.3.3;"Luva PVC Ø 1/2""";un
XV.2.1.5.3.4;"Eletroduto flexível SEALTUBE, Ø 1/2"" x 1,0 m";
XV.2.1.5.3.5;Cabo de controle de cobre isolado, 4x1,5 mm², 750 V;un
XV.2.1.5.3.6;"Box reto Ø 1/2""";un
XV.2.1.5.3.7;Caixa de passagem em alumíno fundido 30x30x12 cm;un
XV.2.1.6;Serviços Auxiliares;
XV.;ALIMENTAÇÃO E EQUIPAMENTOS P/ILUMINAÇÃO;
XV.2.1.6.1;CIRCUITO - ILUMINAÇÃO INTERNA;
XV.2.1.6.1.1;Cabo de cobre isolado, 1000V, 4mm² antichama;m
XV.2.1.6.1.2;Cabo de cobre isolado, 1000V, 2,5 mm² antichama;m
XV.2.1.6.1.3;"Eletroduto PVC rígido, Ø 3/4"" x 3,0 m";un
XV.2.1.6.1.4;"Luva PVC, Ø 3/4""";un
XV.2.1.6.1.5;Luminária industrial circular com alojamento. Corpo repuxado em alumínio. Com lente de vidro plano temperado. Porta-lâmpada de porcelana rosca E-27. Alojamento fundido em liga de alumínio apropriado para embutir os equipamentos auxiliares. Acabamento interno pintura branca e externa na cor cinza. Com suspensão em aço zincado para fixar à rede de eletrocalhas, completa com lâmpada tipo multi vapor metálico de 70W, reator, ignitor, etc., ref. mod. ALMEC 3064VCR, ou similar;un
XV.2.1.6.1.6;Luminária tipo sobrepor, aberta, com aletas e espelho refletor, para 2x32W, fluorescente, Philips, ou similar, completa com lâmpada, reator eletrônico de alto fator de potência e demais acessórios.;un
XV.2.1.6.1.7;Luminária tipo sobrepor, aberta, com aletas e espelho refletor, para 1x32W, fluorescente, Philips, ou similar, completa com lâmpada, reator eletrônico de alto fator de potência e demais acessórios.;un
XV.2.1.6.1.8;Luminária tipo EMERGÊNCIA, com auto-alimentação, dotada de baterias recarregáveis e com lâmpadas de descarga do tipo econômica, 2x8W, autonomia mínima de 5 horas, para ser ligada a circuito monofásico de 220V-60Hz. ;un
XV.2.1.6.1.9;Unidade combinada de Plug e Tomada blindada, com um elemento 3P+T - 380V-16A , montada em caixa de material termo-plástico ;un
XV.2.1.6.1.10;Unidade combinada de Plug e Tomada blindada, com um elemento 2P+T - 380V-16A , montada em caixa de material termo-plástico ;un
XV.2.1.6.1.11;Interruptor simples, de sobrepor, 10 A, PIAL ou similar;un
XV.2.1.6.1.12;Quadro de Serviços Auxiliares composto de:;un
XV.;Disj 3P 63A/5kA, C60;un
XV.;Seguranças tipo DIAZED com fusíveis 4A;un
XV.;Chave Comutadora de Voltímetro;un
XV.;Voltimetro FM 86mm, 0-500V;un
XV.;Disj 3P 30A/5kA, C60;un
XV.;Disj 3P 15A/5kA, C60;un
XV.;Disj 1P 20A/5kA, C60;un
XV.;Disj 1P 10A/5kA, C60;un
XV.;Barramento (3F,N,T)/Isoladores;un
XV.;Cabos e acessorios;un
XV.;CX P/20 modulos;un
XV.;"Caixa de passagem 4"" x 2"" em PVC";un
XV.;"Caixa de passagem 3"" x 3"" em PVC";un
XV.;"Bucha e arruela em duralumínio, Ø 3/4""";un
XV.2.1.6.1.13;CIRCUITO - ILUMINAÇÃO EXTERNA;
XV.2.1.6.1.13.1;Poste de concreto DT 8/100 com engastamento direto no solo de 1,40m;ud
XV.2.1.6.1.13.2;"Fornecimento de conjunto com luminária fechada p/lampada V.S. - 100W com difusor em policarbonato, soquete E-27, suporte em alumínio fundido Ref. ALMEC ou similar. O conjunto de luminária deverá ser fornecido completo com lâmpada V.S.- 100W, reator/ignitor (acoplado), braço reto 3/4""x 1,50m com parafuso para fixação em poste de concreto.";un
XV.2.1.6.1.13.3;Relé foto-elétrico 220V-60Hz-1000W;un
XV.2.1.6.1.13.4;Eletroduto rígido, PVC, diâmetro nominal 32mm, com uma luva, em barras de 3 m, dotado de bucha.;un
XV.2.1.6.1.13.5;Cabo de cobre isolado, 1000V, 4mm² antichama;m
XV.2.1.6.1.13.6;Cabo de cobre isolado, 1000V, 2,5 mm² antichama;m
XV.2.1.6.1.13.7;Cabo de cobre nu, seção de 10mm², têmpera meio dura;un
XV.2.1.6.1.13.8;Caixa de passagem subterrânea com dimensões internas 0,40x040, altura de 0,60 sobre camada de brita com 0,10m de espessura, parede em alvenaria e laje de tampa em concreto armado, inclusive escavação, remoção e reaterro;un
XV.2.1.7;Sistema de Proteção contra Descargas Atmosféricas - SPDA;
XV.2.1.7.1;Cabo de cobre nú, têmpera mole, seção nominal 50mm2, encordoamento classe 2 conforme normas ABNT NBR-5111.;ud
XV.2.1.7.2;Cabo de cobre nu, seção de 35mm², têmpera meio dura;un
XV.2.1.7.3;"Haste de aterramento, de aço carbono revestido em cobre eletrolítico DN=5/8""x 2,40m de comprimento, com conector.";ud
XV.2.1.7.4;Materiais complementares compostos de : cantoneiras de suporte, porcas, parafusos, arruelas, abraçadeiras, etc.;ud
XV.2.1.8;Sistema de Aterramento da Subestação;
XV.2.1.8.1;Cabo de cobre nu, seção de 50mm², têmpera meio dura;m
XV.2.1.8.2;Cabo de cobre nu, seção de 35mm², têmpera meio dura;un
XV.2.1.8.3;"Haste de aterramento em aço cobreado, 5/8""x2.400mm";un
XV.2.1.8.4;"Eletroduto PVC rígido, Ø 1/2"" x 3,0 m";un
XV.2.1.8.5;Caixa de inspeção em alvenaria 30x30x60cm;un
XV.2.1.8.6;Cartuchos e moldes para solda exotérmica;un
XV.2.1.9;Montagem dos Materiais e Equipamentos;un
XV.;;
XV.2.2;CASA DE QUIMICA;
XV.2.2.1;ALIMENTACÃO GERAL EM BAIXA TENSÃO  -  380V;
XV.2.2.1.1;Alimentador em 380 V, cinco condutores com extensão aproximada de 60 metros, em linha subterrânea, com cabo de cobre 10mm² em eletroduto de PVC enterrado no solo.;m
XV.2.2.2;Proteção Geral em Baixa Tensão - 380V;
XV.2.2.2.1;Painel de proteção dos circuitos do alimentador tronco da Casa de Química (derivado do QDGFC), tipo metálico, auto-portante, tensão de 0,6kV, modulado, composto de: um seccionador tripolar, com fusíveis de 63A, um disjuntor geral de proteção, tipo termomagnético - 60A - 10kA, três TC's 100/5, um multimedidor de grandezas elétricas com saída RS 485 e disjuntores de ramais, sendo: dois trifásicos de 30A,  um monofásico de 20A, oito monofásicos de 16A, cabeação, conectores, etc..O Quadro deverá ser dotado dos respectivos barramentos de interligação, etiquetas identificadoras dos circuitos, etc., de acordo com o diagrama unifilar e construído em estrita obediência ao que prescrevem as normas brasileiras e a NR-10 quanto aos aspectos de segurança física e operacional.;ud
XV.2.2.3;Quadro de Distribuição Parcial em Baixa Tensão;
XV.2.2.3.1;Quadros de Distribuição Parcial - QDP's - tipo metálico, de sobrepor, pintura à base de pó de epóxi, para instalação abrigada, tensão de 500V. Os QDP's servirão de suprimento para os quadros de comando dos motores da Sala de Química (Carbonato de Cálcio, Sulfato de Alumínio, Fluoreto de Sódio e Cloração). Os QDP's deverão ser dotados dos respectivos barramentos de interligação, etiquetas identificadoras dos circuitos, etc., de acordo com o diagrama unifilar. Os Quadros deverão estar conforme diagrama unifilar e ser construído em estrita obediência ao que prescrevem as normas brasileiras e a NR-10 quanto aos aspectos de segurança física e operacional. ;ud
XV.2.2.3.2;"Os QDPs que servirão de CCM para os diversos motores da ETA e que serão dotados de ''drives'' de acionamento dos motores (do tipo ""soft-start"" ou ''inversor de frequência'' deverão ser dotados de filtro de proteção de harmônicos, IHM digital, horímetro e demais componentes que sejam necessário à supervisão e controle do processo da ETA.";un
XV.2.2.4;Cabos;
XV.2.2.4.1;ALIMENTAÇÃO DOS MOTORES;
XV.2.2.4.1.1;Cabo de cobre isolado, 1000V, 4mm² antichama;m
XV.2.2.4.1.2;Cabo de cobre isolado, 1000V, 2,5 mm² antichama;m
XV.2.2.4.1.3;Cabo de cobre, tripolar, isolado XLPE, 1#3x4mm², classe 1kV, flexível;m
XV.2.2.4.1.4;"Eletroduto PVC rígido, Ø 1"" x 3,0 m";un
XV.2.2.4.1.5;"Curva PVC Ø 1""";m
XV.2.2.4.1.6;"Luva PVC Ø 1""";un
XV.2.2.4.1.7;Cabo de controle de cobre isolado, 4x1,5 mm², 750 V;un
XV.2.2.4.1.8;Caixa de passagem em alumíno fundido 30x30x12 cm;un
XV.2.2.5;Serviços Auxiliares;
XV.;ALIMENTAÇÃO E EQUIPAMENTOS P/ILUMINAÇÃO;
XV.2.2.5.1;CIRCUITO - ILUMINAÇÃO INTERNA;
XV.2.2.5.1.1;Cabo de cobre isolado, 1000V, 4mm² antichama;m
XV.2.2.5.1.2;Cabo de cobre isolado, 1000V, 2,5 mm² antichama;m
XV.2.2.5.1.3;"Eletroduto PVC rígido, Ø 3/4"" x 3,0 m";un
XV.2.2.5.1.4;"Curva PVC Ø 3/4""";m
XV.2.2.5.1.5;"Luva PVC, Ø 3/4""";un
XV.2.2.5.1.6;Luminária industrial circular com alojamento. Corpo repuxado em alumínio. Com lente de vidro plano temperado. Porta-lâmpada de porcelana rosca E-27. Alojamento fundido em liga de alumínio apropriado para embutir os equipamentos auxiliares. Acabamento interno pintura branca e externa na cor cinza. Com suspensão em aço zincado para fixar à rede de eletrocalhas, completa com lâmpada tipo multi vapor metálico de 70W, reator, ignitor, etc., ref. mod. ALMEC 3064VCR, ou similar;un
XV.2.2.5.1.7;Luminária tipo sobrepor, aberta, com aletas e espelho refletor, para 2x32W, fluorescente, Philips, ou similar, completa com lâmpada, reator eletrônico de alto fator de potência e demais acessórios.;un
XV.2.2.5.1.8;Luminária tipo sobrepor, aberta, com aletas e espelho refletor, para 1x32W, fluorescente, Philips, ou similar, completa com lâmpada, reator eletrônico de alto fator de potência e demais acessórios.;un
XV.2.2.5.1.9;Luminária tipo EMERGÊNCIA, com auto-alimentação, dotada de baterias recarregáveis e com lâmpadas de descarga do tipo econômica, 2x8W, autonomia mínima de 5 horas, para ser ligada a circuito monofásico de 220V-60Hz. ;un
XV.2.2.5.1.10;Unidade combinada de Plug e Tomada blindada, com um elemento 3P+T - 380V-16A , montada em caixa de material termo-plástico ;un
XV.2.2.5.1.11;Unidade combinada de Plug e Tomada blindada, com um elemento 2P+T - 380V-16A , montada em caixa de material termo-plástico ;un
XV.2.2.5.1.12;Interruptor simples, de sobrepor, 10 A, PIAL ou similar;un
XV.2.2.5.1.13;Quadro de Serviços Auxiliares composto de:;un
XV.;Disj 3P 63A/5kA, C60;un
XV.;Seguranças tipo DIAZED com fusíveis 4A;un
XV.;Chave Comutadora de Voltímetro;un
XV.;Voltimetro FM 86mm, 0-500V;un
XV.;Disj 3P 30A/5kA, C60;un
XV.;Disj 3P 15A/5kA, C60;un
XV.;Disj 1P 20A/5kA, C60;un
XV.;Disj 1P 10A/5kA, C60;un
XV.;Barramento (3F,N,T)/Isoladores;un
XV.;Cabos e acessorios;un
XV.;CX P/20 modulos;un
XV.2.2.5.1.14;"Caixa de passagem 4"" x 2"" em PVC";un
XV.2.2.5.1.15;"Caixa de passagem 3"" x 3"" em PVC";un
XV.2.2.5.1.16;"Bucha e arruela em duralumínio, Ø 3/4""";un
XV.2.2.6;Montagem dos Materiais e Equipamentos;un
XV.;;
XV.3;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XV.3.1;Curva 22º com bolsas FºFº DN 250;un
XV.3.2;Curva 45º com bolsas FºFº DN 250;un
XV.3.3;Curva 22º ponta bolsa PVC PBA DN 75;un
XV.3.4;Curva 45º ponta e bolsa PVC PBA DN 75;un
XV.3.5;Curva 90º ponta e bolsa PVC PBA DN 75;un
XV.3.6;Tubo cilíndrico PVC PBA cl.12 DN 75;m
XV.3.7;Tubo cilíndrico PVC DEF°F° 1MPa DN 250;m
XV.3.8;Tubo cilíndrico PVC Vinilfort DN 200;m
XV.3.9;Tubo ponta bolsa PVC PBA cl.12 DN 75;m
XV.3.10;Tubo com ponta e bolsa PVC DEF°F° 1MPa DN 150;m
XV.3.11;Tubo com ponta e bolsa PVC DEF°F° 1MPa DN 200;m
XV.3.12;Tubo com ponta e bolsa PVC DEF°F° 1MPa DN 250;m
XV.3.13;Tubo com ponta e bolsa PVC Vinilfort DN 200;m
XV.3.14;Tubo ponta flange FºFº PN 10 DN 200 L= 5,80m;un
XV.3.15;Arruelas de borracha para flanges PN 10 DN 200;un
XV.3.16;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XV.36373;TUBO PVC PBA JEI, CLASSE 12, DN 75 MM, PARA REDE DE AGUA (NBR 5647);m
XV.9828;Tubo DEFOFO Ø150;m
XV.9829;Tubo DEFOFO Ø200;m
XV.9826;Tubo DEFOFO Ø250;m
XV.PEC 019;Tubo ponta flange FoFo PN 10 DN 200 L= 5,80m;un
XV.;;
XV.4;FORNECIMENTO DE EQUIPAMENTOS;
XV.4.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 200;un
XV.;;
XVI.XVI;Estação de Tratamento - ETA;
XVI.;;
XVI.1;OBRAS CIVIS ;
XVI.1.1;Serviços Preliminares;
XVI.1.1.1;Locação da obra;m²
XVI.1.1.2;Placa indicativa da obra;m²
XVI.1.2;Fundações e Estruturas;
XVI.1.2.1;Concreto magro;m³
XVI.1.2.2;Concreto armado (Reservatório) fck= 25 MPa, inclusive preparo e lançamento;m³
XVI.1.2.3;Sapata;
XVI.96558;CONCRETAGEM DE SAPATAS, FCK 30 MPA, COM USO DE BOMBA  LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_11/2016;m³
XVI.96532;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA SAPATA, EM MADEIRA SERRADA, E=25 MM, 2 UTILIZAÇÕES. AF_06/2017;m²
XVI.97090;ARMAÇÃO PARA EXECUÇÃO DE RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, COM USO DE TELA Q-138. AF_09/2021;kg
XVI.1.3;Revestimento e Tratamento de Superfícies;
XVI.1.3.1;Impermeabilização ;m²
XVI.1.3.2;Pintura anticorrosiva;m²
XVI.1.3.3;Chapisco de aderência;m²
XVI.1.3.4;Massa única;m²
XVI.1.3.5;Pintura  PVA externa;m²
XVI.1.4;Diversos;
XVI.1.4.1;Montagem de equipamentos hidromecânicos;un
XVI.1.4.2;Escada de ferro ;m
XVI.1.4.3;"Guarda corpo em ferro galvanizado de 1 1/2""";m²
XVI.1.5;Fechamento;
XVI.1.5.1;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XVI.;;
XVI.2;FORNECIMENTO DE EQUIPAMENTOS;
XVI.2.1;Floculador hidráulico de fluxo vertical, fabricado em resina poliéster estruturada com fibra de vidro, com diâmetro das células de 0,50 m e altura de 3,40 m. ;un
XVI.2.2;Decantador de alta taxa dotado com módulo tubular ,com  descarga hidráulica do lodo, fabricado em resina poliéster estruturada com fibra de vidro, com dimensões de 3,00 m x 3,00 m e altura de 3,40 m.;un
XVI.2.3;Filtros fabricados em resina poliéster estruturada com fibra de vidro, com diâmetro de 1,40 m e altura de 3,40 m , inclusive leito filtrante.;un
XVI.2.4;Passarela de acesso ao decantador, em tubos de ferro galvanizado e piso em chapa de alumínio xadrez.;un
XVI.;;
XVI.3;SERVIÇOS E MATERIAIS;
XVI.3.1;Instalação geral da obra, mobilização, desmobilização, placas, taxas, licenças,instalações provisórias de água, esgoto, luz e força,  administração do canteiro, guarda e proteção dos materiais, etc.;un
XVI.3.2;Construção da estrutura de apoio da  ETA e da passarela de acesso as unidades da estação.;un
XVI.3.3;Construção de caixas de registro, em alvenaria de tijolo (1,00 x 1,00 m), para proteção do registro de descarga do decantador.;un
XVI.3.4;Sistema de drenagem das águas pluviais e residuárias do processo.;un
XVI.3.5;Montagem e instalação dos materiais hidráulicos para interligação da unidade projetada ao sistema;un
XVI.3.6;Montagem e instalação dos floculadores, decantadores, filtros e passarelas de acesso.;un
XVI.3.7;Transporte do material e equipamento acima relacionado, João Pessoa - PB  - local da obra - PB, incluíndo carga, descarga e seguro.;un
XVI.;;
XVI.4;FORNECIMENTO DE MATERIAIS HIDROMECÂNICOS;
XVI.4.1;Curva 90º com bolsas FºFº DN 100;un
XVI.4.2;Curva 90º com bolsas FºFº DN 250;un
XVI.4.3;Curva 90º com flanges FºFº PN 10 DN 100;un
XVI.4.4;Curva 90º com flanges FºFº PN 10 DN 150;un
XVI.4.5;Curva 90º com flanges FºFº PN 10 DN 200;un
XVI.4.6;Curva 90º com flanges FºFº PN 10 DN 250;un
XVI.4.7;Curva 45º com flanges FºFº PN 10 DN 150;un
XVI.4.8;Extremidade com ponta flange FºFº PN 10 DN 150;un
